Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Congo, Dem. Rep.",COD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,96.72116852,96.28025055,96.17990875,94.84915161,93.3756485,93.27790833,92.80925751,93.48226929,93.66280365,94.07344055,94.72688293,95.51072693,96.42194366,97.48203278,92.41454315,92.4366684,80.13388062,81.39652252,,59.91830063,76.82631683,75.05937195,76.31568909,74.5373764,78.4960022,,,63.5326004,51.29056931,,,62.78517914,,,,,86.50121307,95.33995819,95.4763031,95.62786865,97.01998901,101.6489182,103.0823822,106.8440094,104.7786865,,,113.9829788,,118.1956635,122.3936768,,119.937561
"Congo, Rep.",COG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.8114319,109.0452576,111.3678894,113.5054321,114.5985413,115.0100021,115.300148,117.1275711,118.2901535,123.3838425,123.1491776,125.4451675,127.4342499,130.3691559,131.1463165,132.6796112,135.7817841,130.907486,129.4356537,126.3544464,123.2548676,119.1791077,120.3326569,115.4341965,114.8154984,106.9507599,105.1569519,88.3412323,55.92652893,83.05716705,97.02355957,99.68258667,94.73912048,106.1267624,106.0678329,106.9441528,105.2667007,103.1962128,107.0928268,108.7525787,108.2891769,105.4559097,102.2385166,104.5633373,107.3610833,,,87.66861725,,,,,89.00003052
Colombia,COL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.7501984,109.7531662,110.4995193,113.3899918,113.5257416,115.9370422,119.2483521,122.3942184,125.7481308,128.1892242,123.2669373,124.4445038,115.2437897,115.5714493,114.6370621,113.490242,110.2992935,111.2017212,110.3530426,109.6236877,109.0655975,109.3279877,113.4864273,114.1151886,114.2102432,114.1072311,118.3264771,,121.073967,120.6069031,124.2982864,121.0887909,121.778862,,122.8400803,124.0406418,124.6194916,125.4688568,126.483902,128.164978,124.3751373,121.8312836,118.6399689,119.0847321,116.080101,115.4970779,115.4431534,113.3053818,111.6991806,109.3555069,107.0836868,106.4883575,104.8304672,
Comoros,COM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,36.51210022,36.81560898,46.21720886,51.95788956,62.32764816,75.78283691,86.81868744,,95.65583801,,106.2986221,,102.4790802,100.0775986,97.61087036,100.3614502,91.69911957,91.97686768,91.1346817,90.17243195,93.83569336,98.02336884,92.94715881,95.36393738,,91.53930664,,95.76331329,88.26589966,97.86094666,,104.0928802,100.8013916,98.54567719,,,96.84049225,102.5102921,,,108.4215422,,111.276121,110.691101,,,105.6458274,106.2061891,,,85.25606688,,94.68907325
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,56.09986877,69.25335693,86.69896698,98.9746933,103.8903275,125.0632095,114.0326691,110.4514694,107.7795486,105.6448364,104.2128906,101.7318878,95.03871155,99.28764343,99.76419067,100.1972504,102.0589371,103.6861267,105.2871475,106.3234482,105.8813705,,,110.1028214,,,,119.1692429,118.9287491,116.8707275,115.6579819,114.8482132,112.9973373,110.6608124,109.5439224,109.634079,108.7030334,108.3438568,107.6443481,107.2474289,105.8033829,105.1732407,105.5316696,104.337059,101.8180695,99.75187683,98.24317169,98.64325714,96.98941803,95.99919128,96.40209961,,
Costa Rica,CRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,107.1731415,106.7957306,107.8039932,109.0952301,106.7995605,105.1696625,106.9277496,107.8378067,106.2702026,105.0273895,103.6169128,102.8274765,99.90779114,98.61428833,98.30420685,98.88707733,100.2791824,100.3387985,101.0855789,100.8214188,100.6680298,101.657753,102.6431732,102.9103928,102.9097824,103.3737793,104.4059219,104.9033279,105.5169373,113.5336227,109.7704926,110.1201324,109.5648193,,113.6099701,111.6241379,113.0571518,111.8252869,112.9958191,114.5911179,113.4194717,111.9124069,111.1385727,109.4022675,108.5120697,106.7314911,107.027153,106.6035309,108.6771927,110.8911209,109.7996368,108.8523102,107.6112976,
Caribbean small states,CSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,109.3015976,109.4441223,110.8716888,109.4151077,110.1078491,106.5264282,105.7409286,107.5949097,107.2908173,107.0821533,105.0467682,104.1105118,105.3847504,105.5171814,104.192421,103.3813019,101.7366028,101.590538,100.9606628,102.0213699,100.5678101,99.6140213,99.9882431,100.1711121,100.961853,100.3320694,99.67224884,99.19333649,98.57015228,97.22499847,98.12375641,97.53064728,96.51612091,97.08759308,98.65045166,98.81416321,99.00151825,98.89302063,101.8409271,102.1040726,100.9523621,101.6683197,101.4792709,100.2198334,98.93901062,98.67449951,98.14526367,97.97518158,98.52789307,97.30307007,96.68359375,95.4140625,94.7589035,92.0170517
Cuba,CUB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,114.5581894,117.9175034,121.7062683,122.2702484,122.2630081,121.6634064,118.7530212,115.7841568,112.5395813,109.2891235,106.3629227,106.1561966,108.1687698,108.7752609,107.3171387,106.3673477,106.260643,106.1373901,104.5565491,103.003418,101.8166122,102.569458,101.748909,101.4114685,100.7437592,104.993927,105.2696991,103.8756714,104.3706436,103.9719162,103.6028366,104.0734177,102.9268494,103.2950287,103.1780701,102.9053574,102.0539474,100.8517685,101.1043167,100.6900482,100.2037201,100.6284332,100.505249,102.7768784,102.8127823,102.45121,101.84729,101.155838,100.9812012,101.0904617,100.4681931,99.87296295,98.40624237
Curacao,CUW,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.821579,,,,,,,113.3508835,,,109.1681366
Cayman Islands,CYM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,95.97870636,98.19452667,110.4631195,106.5131912,105.2259064,117.0246201,106.3797531,103.8839722,101.3455124,100.8072205,,,,,,,,,,,,,,,,,,106.1781082,108.0188675,108.3333282,107.2198868,,99.55568695,95.46257782,99.33984375,103.0876236,101.8816528,,102.8503563,103.4796219,104.2118912,101.2560883,104.3401464,105.4455446,103.9661427,98.71073605,97.04289246,95.85592651,94.10543823,86.7052002,87.68242645,87.9807663
Cyprus,CYP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73135376,96.64961243,97.77345276,97.38822937,97.1988678,99.87117767,100.8870468,100.6882706,101.2135086,102.1794815,101.6243286,101.2005386,100.1753464,99.76197815,99.15271759,99.30011749,98.54550934,99.3066864,99.79544067,100.4776993,100.7351608,99.10281372,97.00164032,
Czechia,CZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,121.8021393,121.4986267,121.9545898,124.4927826,126.358902,124.31147,121.6671829,119.7569809,117.4863434,,95.32276154,95.68157959,96.64073944,97.78694153,98.03141022,98.89270782,99.65688324,99.75843811,100.0906296,100.0692062,99.34819031,99.67263031,99.23577118,102.2313538,103.0806885,104.8307571,102.0396729,103.1808472,103.235817,103.407547,104.4696274,106.0050583,106.4099808,106.5291138,106.7377777,104.3727798,103.3821106,102.2147675,101.4789276,101.0364075,100.0810013,99.35858154,98.78047943,97.68215942,96.96154785,96.90975952,97.23249054,98.27275848,99.28330231,99.78453064,101.6778412,100.9753494,
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35276031,99.56327057,102.9364929,102.5933914,102.4677277,102.6401596,103.1325378,104.9709396,105.5366211,105.3920364,106.6506729,104.9211502,103.6680527,103.6427231,103.4406204,104.2626419,104.7935028,105.103981,104.8165131,104.3375931,104.4157181,104.1405487,103.6386719,102.6218185,102.7024612,101.4060669,101.7387085,102.6453781,102.5474701,101.9966583,101.34655,100.218132,
Djibouti,DJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,111.6418991,111.0430222,109.4239502,106.2511673,110.2757721,108.3575287,112.5200119,113.0660782,109.1605072,104.8454285,101.6048279,106.4428024,,107.8515778,,111.7854919,119.4091187,118.9801712,,116.0387726,114.5355606,108.4466705,116.5937729,118.8873367,119.2351303,,,,120.5847015,118.29599,115.1753311,111.580658,108.1025238,104.9431305,104.1363297,102.4485626,102.7338562,102.7627716,104.0318527,105.0335617,106.9522934,109.2861023,107.5184937,108.9017792,102.3359985,102.3909378,101.4925373,,89.9956131,91.71115112,92.48606873,91.87654114,89.88308716
Denmark,DNK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,96.2832489,95.62467957,96.35111237,98.3813324,99.88870239,102.7265167,101.0411606,100.8930588,100.5331879,101.2076035,99.21972656,99.27085114,99.10041046,99.14807129,99.28587341,99.35214233,99.65695953,100.0486984,100.1666489,99.93665314,99.94741821,98.58731842,98.85521698,99.92687988,99.38832855,99.55822754,,99.77262115,99.74291992,99.67105103,99.72064209,101.6881714,,100,98.21058655,99.34603882,100,99.66027069,100.0024567,100.1815567,101.1974564,101.5106583,101.2993317,101.1769409,100.8821411,101.0414963,100.7780304,100.7490082,100.5510025,100.4595871,100.3084183,100.2444534,
Dominican Republic,DOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,93.17223358,98.16156769,97.33809662,95.87711334,97.7329483,101.2157288,102.5311203,102.6002502,110.550209,113.2589569,115.6568069,118.7555008,111.5156708,113.1293869,120.2310486,120.3895493,,,,,100.3983383,100.7683487,102.5584488,101.333992,98.76347351,102.050827,100.7681274,107.7539215,110.5777283,115.3086472,,117.9683304,115.6812363,107.7164536,108.2743912,103.6044388,113.6766663,109.5251236,111.8158722,110.497963,110.2006836,108.469017,109.5282364,108.0645523,112.0134888,110.7048798,108.0194397,105.8583984,112.3336105,105.9252396,96.87046051,100.4922867,94.71645355
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,73.93795013,78.86062622,84.73287201,90.00684357,93.64176941,94.78469086,93.1675415,93.97608948,93.69631195,93.71499634,92.79833984,91.98793793,91.78175354,92.51838684,92.62728882,92.15843964,93.50205994,94.89418793,94.26207733,93.76016235,94.50949097,95.68138123,95.73986053,96.46073914,96.89890289,98.60488892,101.3378906,104.0513382,106.7268295,109.7766495,108.8155594,110.4312668,111.2080536,111.6782303,112.2025223,111.9301682,112.4719315,111.0736008,112.9482727,113.3779526,112.3881607,111.7055588,112.2494888,111.6866989,110.8422699,110.6881027,109.8377075,108.7034836,107.7751312,110.3305664,106.9955673,108.3439331,108.7616425
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,109.9615784,105.0798416,102.0545425,103.0402069,102.0811996,106.7187805,110.8788528,110.1281509,107.845871,107.9682922,107.9679413,109.8825378,111.2256317,113.740799,115.9805374,120.7133179,123.8527527,125.4379501,123.4162216,120.30233,115.2422485,113.1949615,111.5396881,110.4775925,109.9303665,110.2188721,109.7835083,109.6906891,109.5215378,111.1296997,111.8141403,112.6846771,111.3055115,109.9494629,108.6501083,107.0602036,106.2428513,106.6736298,106.893898,106.6595306,106.3673401,106.0747528,106.0463104,105.4220505,102.4302063,101.658493,101.4133911,101.231041,100.9015732,100.9860687,101.5233002,101.7949829,102.2617493,101.7375336
Early-demographic dividend,EAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,77.81147766,77.73935699,79.2321167,81.71769714,81.85102844,83.05953979,83.74398804,85.28489685,84.30500031,84.90222931,86.42971802,87.95236969,89.34736633,90.79904938,91.96183014,91.97686005,92.5403595,91.80223846,92.80599976,94.28736877,93.59088135,93.5962677,93.43559265,93.98264313,94.63778687,94.15287781,94.4262619,94.15351868,94.07112122,94.37676239,95.05365753,97.27897644,97.49926758,100.8136826,102.1173477,103.5322723,104.3492279,106.03862,106.1723404,106.1072617,106.2842407,106.5843887,106.7358322,106.7764816,105.7638016,105.9880524,108.3697968,107.2330933,101.392952,101.2016678,101.9759827,101.6256866,104.2344131,104.5032578
East Asia & Pacific,EAS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,108.9326782,104.6802597,101.9875565,103.0594025,101.9956818,106.236763,110.0617371,109.3575821,107.273819,107.2282181,107.3771133,109.134903,110.3872833,112.6889267,114.717308,118.96064,121.7798233,123.2199326,121.3939667,118.6301498,114.1552505,112.3391113,110.9035797,109.9822998,109.5254135,109.7516403,109.33918,109.2167969,109.058197,110.5310287,111.092453,111.8696671,110.580719,109.3292999,108.1702499,106.6984863,105.9387207,106.3712006,106.5889206,106.3677673,106.0812302,105.8107834,105.7972412,105.2045135,102.4129028,101.6601868,101.4135208,101.2212524,100.9022064,101.0077515,101.5053787,101.7354126,102.1521606,101.6542511
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,102.1468964,102.125,101.5876007,102.0703125,102.5158997,101.5396805,102.5306931,102.4027786,101.490593,101.3971176,101.6956406,102.1658096,103.1127014,103.7763138,106.5621719,106.4350662,106.8527222,106.1820221,107.3393402,105.7027969,106.2191315,107.4827881,105.5049667,103.4195328,102.1268082,100.090538,98.51920319,98.81523895,100.8207932,101.8498688,103.5255203,104.9546127,105.7702179,101.196579,101.2663269,102.5085373,101.8401489,102.0715714,100.9623337,100.3714371,100.9426117,101.2893982,100.6362,104.0335312,103.3897095,100.8021088,100.0533829,97.59105682,98.57093048,99.72702026,99.54319,99.10373688,98.64559937,97.77237701
Europe & Central Asia,ECS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.1589508,105.1194992,104.9355927,104.4225922,104.6399002,104.1622314,104.2223892,103.8617172,103.3599167,102.9955902,102.6788025,102.3097229,102.616539,102.8225098,103.5745773,103.701767,103.9951096,104.2818222,104.5975494,103.9607315,103.8627777,104.0282364,103.5012283,103.3136597,103.0381622,102.3655777,102.1331329,102.1864471,103.5785065,103.9317169,103.8618774,104.8836517,105.4910812,104.276001,103.6656418,102.6281662,102.1964264,102.0000534,101.6194687,101.2309113,101.2875366,101.2438278,101.1851883,102.3677597,101.4401169,100.7454834,100.3513031,100.1619797,100.6505585,101.0513077,100.821907,100.826149,100.6205215,99.8422699
Ecuador,ECU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,93.47144318,93.88339233,95.37011719,98.45313263,98.88587952,100.7424164,101.6990891,103.5576096,108.9136581,110.2653885,114.4952393,116.5580063,117.6512604,118.7132797,118.3325729,118.9004288,120.3315277,120.4302597,118.7949982,117.7928619,116.10392,125.0592804,121.1866302,105.35923,105.5715866,106.3937607,109.6876526,108.3362122,108.3911514,107.4116898,108.008461,108.6587296,108.234581,107.8235092,107.8512497,108.0287018,109.5746613,107.735611,112.4222488,109.243782,109.0900421,106.4233932,104.8921738,105.9682999,101.1858902,99.03040314,98.24816132,98.93109894,98.35057831,98.1471405,98.20591736,99.5941925,97.30069733
"Egypt, Arab Rep.",EGY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,68.93270874,69.75948334,70.22194672,67.75293732,68.97245026,68.2563324,67.61107635,67.42462158,67.40437317,68.51148987,68.83670807,70.16687012,72.46893311,74.75344086,76.90444183,78.72412109,80.97563934,83.48139191,84.4994812,86.7183075,89.3989563,81.74971008,82.65177155,91.87120056,85.27256775,94.18637848,94.2766037,,92.29634094,90.89424896,89.99484253,89.93057251,89.91686249,90.44394684,90.47357941,92.0611496,93.07250977,,94.65712738,94.57717133,91.02423859,95.66575623,95.55986023,94.04237366,,95.42575836,95.79132843,96.58303833,97.81710815,98.89639282,99.75010681,91.59017944,90.30618286
Euro area,EMU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.8519897,106.8067932,106.8916168,105.4633102,105.5963974,105.5132217,105.5806427,105.3470993,105.1507187,104.7537537,104.5456314,104.2274475,104.2731171,104.2423935,104.2432022,104.5717392,104.7548904,104.7881317,104.4255676,104.0980072,103.6000824,103.2935104,103.7084503,104.688858,105.4285431,105.1654205,105.195282,104.2224274,105.1792526,104.9688416,103.6988373,103.9254074,103.3812714,103.3577194,103.4196625,104.3175201,104.1939468,104.0147476,103.7362518,103.1700897,102.7270508,102.5018463,102.2226486,102.7113419,102.0296402,102.0143509,101.6773682,102.2516632,102.3735199,102.454422,102.4104233,101.8681488,101.9509277,101.9304428
Eritrea,ERI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.46987152,33.71253967,30.82066917,57.17350006,67.98890686,74.01467896,78.13897705,81.20870209,78.94387817,,81.96359253,90.37248993,89.47692871,95.84499359,101.6137238,100.7136002,97.93702698,91.76985168,82.42550659,76.6411438,73.39821625,69.17006683,74.12003326,77.13707733,86.13471985,77.25260925,76.30319214,74.16499694,72.44037628,72.81954193,72.03640359,,,82.97084808,
Spain,ESP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,111.1750488,115.4159622,110.0291672,111.3777618,112.160408,111.8448715,111.0520477,110.6248398,110.4971085,110.0341187,109.4751434,109.8109665,109.7431717,109.684639,109.6537933,109.2993011,110.222168,109.2570801,109.5263214,109.4631271,109.3271408,107.9103317,109.2444382,108.8812485,107.8029022,107.2105865,106.1810913,105.3639374,104.2997284,104.2245102,104.5630875,105.4508591,105.1583481,105.0009232,104.3578796,103.610878,103.0256805,102.4499817,102.0957184,101.2112274,100.8130417,100.4734421,103.1075821,102.5384674,102.1442337,102.1300964,102.5051193,102.6387177,103.185318,103.4104233,102.8991394,102.4459915,
Estonia,EST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,100.3527832,101.466713,102.2620621,102.5988388,103.8158875,104.5810318,111.2813263,113.5266876,112.5578766,92.94087219,91.44216919,90.09750366,89.48090363,90.30136108,90.9440918,94.13481903,95.84278107,98.08770752,100.1589279,104.3249588,105.54216,105.4728165,105.6544724,104.8116531,103.5706482,102.7617798,101.6798172,100.795517,100.1811218,99.59726715,99.04283905,98.3196106,97.67951965,97.59226227,97.11914825,97.29234314,97.25005341,97.45594788,98.15772247,98.34667206,98.81466675,99.26381683,
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,15.03594017,15.84023952,16.3180294,17.81059074,19.24740028,21.06893921,22.11483002,21.12195015,24.82278061,32.34003067,38.02526093,40.57421875,41.75653076,40.45779037,37.94997025,37.38162994,40.35604095,40.92052841,39.01789856,35.30056,31.80855942,25.46912003,22.07933044,26.06497002,29.65221977,35.1708107,39.84315872,48.51213837,47.2740593,51.74644089,57.13103867,60.1207695,61.6243515,64.85507965,76.44712067,81.39704895,87.85949707,94.04268646,92.90653229,91.03541493,93.30715179,92.67861092,,96.15624404,97.11900701,,104.2036737,,,114.5573228,102.679577,85.53126688,84.47217926
European Union,EUU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,106.8700485,106.8265991,106.7241211,105.3234406,105.5510712,105.3141327,105.2339096,104.8692703,104.4973602,103.9050827,103.3282013,102.6962204,102.8158493,102.7447586,102.7404175,102.9518814,103.0857925,103.1914291,102.8694992,102.4446869,101.8639679,101.3538971,101.6577225,102.6710815,103.3447189,103.1571884,103.5657806,103.1770172,104.3647003,104.1720886,103.2349472,103.5421982,103.2417908,103.143959,103.0184402,103.5217209,103.3520737,103.0816727,102.6966705,102.2925034,101.9652634,101.7557678,101.6498032,102.2583313,101.5836868,101.4295502,101.0575409,101.4579773,101.4455338,101.5452576,100.8256836,101.4262924,101.4667206,101.4471283
Fragile and conflict affected situations,FCS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,58.27082062,58.67527008,59.57835007,60.61555862,60.97444153,61.45214844,62.77117157,65.84702301,69.3351593,73.59236908,76.77310181,80.17701721,82.23222351,82.81783295,82.95568085,80.97161102,78.45262146,77.12139893,76.40731812,74.79910278,73.72255707,75.6968689,75.4380188,75.96118927,76.16497803,75.15576172,72.07718658,73.18798065,74.74005127,74.37055206,76.48796844,78.17236328,81.62828827,83.43029785,85.72007751,88.39048767,90.40544128,90.40569305,90.94893646,91.35559082,91.66929626,93.59745789,94.96111298,95.3529892,94.72406769,92.98603058,93.44715118,94.07980347,95.16040802,96.22682953,97.26705933,96.25756073,96.30005646,96.54376221
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,83.23438263,81.86882019,82.82752991,86.14206696,89.7470932,101.8759232,101.5872269,100.682991,100.3380585,100.1746979,100.1045685,100.1153412,100.1014786,99.98158264,99.89971924,99.89624023,99.90782166,100.1272507,100.1457977,100.0846329,99.91737366,99.92951202,99.93991089,99.96981812,100.0033569,99.96566772,99.96169281,99.8864975,99.71653748,99.71708679,99.688591,99.64476776,99.68956757,99.79342651,99.78411102,99.76595306,99.66214752,99.71987152,99.6641922,99.68805695,99.78518677,99.7071228,99.69184875,99.66172028,99.56723022,99.50804138,99.46820831,99.70320129,99.55574799,99.81758118,99.35363007,98.61901855,
Fiji,FJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.4501419,103.9207611,105.7319336,108.1818008,108.3891983,108.0310516,107.1006088,106.1734772,105.5317307,103.796051,103.6365509,103.9828491,,103.5156403,103.5094986,103.5136871,102.5542297,100.7463303,,,,100.0803909,99.86672974,,101.3647308,100.2298126,98.88179779,99.71537781,100.506813,100.1970291,99.5651474,100.6239319,100.1955414,100.0882416,101.0393524,,99.43981171,94.50776672,94.11154938,93.19801331,,93.56305695,94.60159302,95.95392092,96.02142449,98.09925321,98.64993618,100.9354208,103.4472455,111.4361572,108.6897583,110.8149653,108.0451177,107.6482103
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,118.1611176,115.3565292,112.8945618,112.0799713,111.659111,110.7030563,109.9698715,110.2886887,109.619812,109.0496063,108.8265762,109.5962906,110.0554504,110.500679,110.0013428,110.9703827,109.5966721,108.3235931,107.8025589,107.5491028,107.553421,107.7647095,107.5374908,109.0195236,108.470047,108.2816315,106.8441925,106.6875534,106.3578033,100.4282608,100.3822098,100.2492981,99.97544861,99.81118011,104.6364899,104.2788467,103.8597794,103.6221466,103.0411377,102.7615128,102.6911011,102.5231628,102.2764435,101.2803497,101.9896393,102.2604294,102.4172211,102.4644089,102.4476471,102.6516266,102.5804062,102.7205811,
Faroe Islands,FRO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,216.7688751,214.5870056,216.4971619,205.6363831,199.4854431,192.9428253,196.1597748,192.827713,186.9391479,,,,,,,,,,,,,,,,,,,,,,,,,111.7382126,110.4041824,,110.6912231,,,,,,95.66077642,97.82638414,93.97005538,94.33408356,95.06621835,97.83982774,96.60934004,90.16335727,90.93238434,91.52787835,
Gabon,GAB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,126.4514389,128.559082,130.2834167,130.4897461,134.4380798,137.8218994,135.1582642,140.7615051,136.7182465,138.3254242,139.3285217,138.8771973,138.2053833,138.5421753,138.6437531,137.2116241,137.6491394,135.1157227,138.2281952,,,126.6303711,,130.478714,136.4303131,134.9771271,134.6751556,,133.5925446,,129.4322205,135.531189,132.9652252,,,,,,,,130.1659698,,,,,,,,100.5893389,,99.9486458,,
United Kingdom,GBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.9499664,104.3467484,104.3152008,104.6216583,104.6341019,104.9924316,105.12117,105.1533737,105.3652191,105.5363693,105.3074417,105.1702118,105.3473587,105.9008713,104.2761536,104.0986176,103.6996384,103.4541931,102.7285309,103.1068115,103.5109177,103.80513,,,,,,100.3194504,100.5159912,100.5917587,100.9359436,100.6921921,100.5981216,105.9380722,105.8047104,104.3540726,103.1049194,105.7419434,105.4212418,105.6732407,105.0262604,105.8047333,105.3461685,99.97450256,100.15802,100.319931,100.6952209,101.2196808,101.7882538,102.0960236,102.0376205,102.4061279,
Georgia,GEO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,92.88703156,,,,,88.61884308,,,,,99.54633331,96.7816925,86.61421967,85.28369141,83.87245941,84.61196136,87.50067139,92.17714691,96.39147186,101.22995,102.6952362,103.3296738,103.7404099,104.9839478,103.1390991,104.7144394,107.8249893,108.3621979,107.7895813,107.4495163,108.0150986,109.747757,110.5582123,109.7085876,107.6770096,104.1871872,103.2455597,101.2318802,101.8533936,101.7624435,102.9667206,104.5481186,103.3378983
Ghana,GHA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,60.29238892,58.76869965,60.33523178,59.6753006,60.67544937,65.5269928,67.10800934,68.18343353,69.60768127,70.71556854,72.43419647,73.30094147,71.46682739,67.88440704,67.93022156,63.20994949,63.10396957,61.43336868,63.68175125,61.45967102,68.54380798,69.40473938,69.28607941,71.06233215,70.65164185,71.50726318,74.95349121,,74.66014099,79.70140839,75.61785889,79.36807251,76.9927597,81.04969025,87.57227325,92.01000214,96.53054047,101.1644363,99.15722656,,99.04660034,101.3838988,100.2788867,97.89362549,102.0158534,100.4157015,99.05007172,97.31511688,98.37718964,96.87181091,97.90464783,96.53315735,
Gibraltar,GIB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,90.962883,101.811882,75.36853027,76.00968933,73.84903717,74.93994904,71.53928375,75,74.19355011,73.78482056,74.36451721,76.88564301,77.52107239,80.75969696,78.9180069,,,,,,,,,,,,130.3869934,,118.0706482,105.9086838,107.7027588,,,,,,,151.462265,151.8898773,,,,,,,120.9865875,125.1214066,,127.6623993,126.3712234,126.9827576,127.1653519,123.3726501
Guinea,GIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,31.4392395,26.38262939,30.01527977,30.29001045,30.67758942,29.39991951,32.65948105,33.68014145,34.87559891,35.53314972,34.01263046,32.24319077,31.22323036,30.31596947,34.61975098,32.44493866,30.88393974,32.16281128,32.81151962,32.66540909,34.92345047,34.81452179,39.69866943,42.7793808,47.8253212,49.50482941,53.25696182,53.54098129,55.71120071,58.6079483,61.3271904,69.70717621,73.02674103,76.01706696,78.04154205,79.84081268,82.1203537,83.52126312,83.6399765,86.30066681,90.0735321,92.22872162,94.38213348,96.16107178,89.74539965,94.3621521,99.89538807,100.9200075,98.14182772,101.725708,97.96255842,,
