Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cuba,CUB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.595319986,4.920330048,6.372459888,7.152929783,8.710260391,10.51426983,13.53808022,14.98301029,15.81097984,16.59132004,16.18663025,16.41823959,16.12644958,17.06071091,18.14949989,19.79991913,21.52391052,22.07657051,21.23381042,20.66871071,20.87122917,19.6843605,17.94413948,16.70183945,14.2646904,13.41102982,13.29889011,13.48425961,21.16591072,23.02796936,26.10853004,27.44728088,32.58285904,52.48974991,60.20594025,84.95427704,105.4140015,117.7199402,114.4884186,94.1727066,79.02472687,61.73178864,47.99599838,40.51198959,36.21772003,34.45679092,40.4316597,41.59437943,43.99377823,45.92990875,51.07854843,41.4838562,48.94345856
Curacao,CUW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.35449028,23.1361084,23.91581726,23.08419991,23.67406464,19.00263977,18.32068825,16.51016426,15.87489223,15.28120136,14.87856674,15.74531078,15.90087795,
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65907001,20.89843941,21.64464951,19.24109077,19.78799057,,,19.35153961,21.89576912,32.87670898,,43.12658691,39.36133194,35.36085892,33.76508713,33.4268074,30.67870903,31.58613205,33.54517746,33.22946167,39.87603378,47.55114746,48.1794548,44.54454422,
Cyprus,CYP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56232071,21.61252022,25.1022892,31.95523071,36.02045822,34.10218048,34.30194855,36.23160172,40.84917068,47.69644928,48.31158066,46.53973007,45.86359024,47.52524185,53.10435104,60.10123062,67.17111206,75.94081116,81.33708191,88.48532867,92.9377594,96.53778839,98.30458069,
Czechia,CZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.205579758,8.724760056,8.727589607,9.390919685,10.32091999,11.45493984,13.07728958,14.79094982,15.84418011,17.23259926,18.2657299,18.30348969,17.45033073,16.3429203,15.67980003,15.27052975,15.69806004,16.04999924,16.13274002,16.21463966,16.2884407,14.64836979,14.24135971,18.95871925,20.04044914,21.07699013,22.80195999,23.75650024,26.08452988,29.75839043,32.02677917,36.88766098,39.20788956,45.42427826,49.11814117,49.88113022,54.18090057,57.91717148,61.4115715,64.93276978,66.79682159,66.92877197,66.32431793,67.39597321,67.23036194,67.50563812,67.71421814,66.79022217,66.88021851,67.18437195,69.83692932,70.81459045,
Germany,DEU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18532181,35.99996185,40.13008118,43.33638,46.43556976,48.28396988,48.95471954,,,,,,,,,,,,,,,,60.89844894,65.18447876,68.23291016,67.94641113,68.46923065,69.16342926,72.70507813,72.38941956,75.6655426,77.36569977,
Djibouti,DJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,0.087200001,0.10768,0.126369998,,0.212510005,0.254020005,,0.246800005,0.258850008,0.657620013,0.9375,1.143280029,1.439620018,2.160540104,2.44769001,2.721869946,2.911950111,3.655230045,3.647239923,5.210120201,,,,,,,,,,,,
Dominica,DMA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,0.750450015,,,0.670440018,0.69283998,,,,0.854589999,,5.695360184,8.962140083,6.941060066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,20.00011063,23.06027985,25.96167946,27.86837006,28.2781105,29.60437965,29.85597992,31.8334198,28.37841034,28.72796059,28.5906105,28.45675087,28.90333939,28.81248093,28.44157982,28.06159973,28.34083939,29.68523979,31.53808975,34.61759949,37.82833099,40.21656036,44.16902161,45.49645996,45.37614059,47.77331161,,52.92638016,56.46659088,58.36640167,61.36730957,64.2234726,68.17124939,74.96650696,80.81246185,78.50576782,78.24329376,74.86062622,73.11062622,72.49514771,75.93002319,77.74655151,80.41867828,81.31436157,83.30040741,82.17149353,81.32200623,81.14054871,81.69458771,82.66432953,83.98229218,84.58660889,
Dominican Republic,DOM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,5.757150173,7.133289814,7.811150074,,8.542460442,,,,,,,,,,,17.83518028,,,,,,,,,,,21.74436951,,,,,,33.67510986,,,,,,,48.59687805,47.64706421,48.62900162,46.35719299,49.31927109,51.74710846,54.49900055,59.91558838,63.14624023,64.38413239,58.72640991,56.46908188,55.16653061,
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.867930412,8.686479568,,10.14342976,10.88549995,11.0321703,10.91104031,10.44513988,10.26350975,11.71051979,,,13.70401955,,15.44301033,17.12887001,18.35396004,18.99534988,20.82938957,21.51416969,23.77420998,,30.75536919,30.97764969,32.60739136,33.70814133,35.49594116,36.06224823,38.33097839,44.10528946,49.37791061,53.1637001,54.1856308,53.61402893,54.20999146,53.40124893,55.51889038
East Asia & Pacific (excluding high income),EAP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.435789943,1.427880049,1.460880041,1.507459998,1.655320048,1.802410007,1.989060044,2.134360075,2.392359972,2.961390018,3.489680052,4.021490097,4.308149815,4.290770054,4.384389877,4.475739956,4.818950176,5.143290043,5.088129997,5.203800201,5.20235014,5.224870205,5.283669949,5.514120102,6.401720047,7.31592989,8.126170158,9.114069939,9.846570015,10.66802979,11.38253021,12.51315022,14.29195976,16.23843002,18.00596046,19.41049004,20.81786919,21.80592918,22.55130005,23.87986946,25.69057083,27.17835045,29.36908913,31.89374924,39.32162857,41.94892883,43.76148987,44.49501038,45.41738129,47.52482986,50.86365128,54.41384888,57.85718155,60.47637939
Early-demographic dividend,EAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.069910049,5.139460087,5.296659946,5.49849987,5.712820053,5.97191,6.186870098,6.219419956,6.457260132,6.705379963,6.92054987,7.281529903,7.315470219,7.774869919,8.304599762,8.509830475,8.66174984,8.929089546,8.607910156,8.832180023,8.945340157,9.135560036,9.188679695,9.313980103,9.579999924,9.807299614,10.47136974,10.98855019,11.71739006,12.65670013,13.26478958,13.87588024,14.28429031,14.76686001,15.20913029,15.5202198,16.3332901,17.64431,19.26787949,20.37351036,22.01889992,24.5605793,25.96960068,26.46349907,27.82317924,29.31587982,30.12738991,30.69363976,31.0594902,31.93251038,32.65853882,33.80477142,34.63451004,36.02769852
East Asia & Pacific,EAS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.12232995,3.004290104,3.119379997,3.199620008,3.406939983,3.637170076,3.978869915,4.153920174,4.503829956,5.119150162,5.726240158,6.229750156,6.439080238,6.392980099,6.447750092,6.484179974,6.815199852,7.172860146,7.177569866,7.311880112,7.361569881,7.465010166,7.65926981,8.449350357,9.642439842,10.72682953,11.77414989,13.27725983,13.9547596,14.84640026,15.56130981,16.57891083,18.27244949,20.09763908,21.74803925,23.04772949,24.34436989,25.2664299,25.97588921,27.21455002,29.03786087,30.58340073,32.76813889,35.28873825,42.344841,44.84719849,46.58541107,47.18144989,47.99137878,50.01747894,53.12990189,56.48656082,59.67536926,62.09067154
Europe & Central Asia (excluding high income),ECA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,26.2777195,25.82342911,25.47344017,25.13485909,24.8200798,24.84379959,25.30666924,25.49312019,25.43084908,25.21608925,24.8014698,24.0261097,24.36459923,24.5866909,24.96710014,25.59494019,25.50168991,25.64837074,25.77277946,25.85518074,26.25634003,26.61305046,26.59622955,26.3171196,26.56809998,26.54327965,26.75135994,27.57564926,28.28640938,28.36692047,29.81255913,31.12269974,32.6971283,35.13793182,36.53731918,38.26562119,40.79561996,42.00011063,42.70476151,44.44232178,47.06718063,49.12244034,51.909729,54.91859818,57.65916061,59.66516876,63.36957932,67.20542908,70.01683807,72.73561859,75.17771149,78.70543671,81.73769379,83.70015717
Europe & Central Asia,ECS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,24.69392967,24.65702057,25.02598953,25.48423004,25.81077957,26.40152931,27.16448975,27.65339088,27.96026039,27.85617065,27.98011017,27.96661949,28.3715992,28.83703995,29.32748985,30.00716972,30.29986954,30.48817062,30.75787926,31.28899002,31.93309021,32.80315018,33.56930923,34.62277985,36.13439178,37.04330826,38.39543152,40.04697037,41.20682907,43.01190948,44.84700012,47.33586884,49.98225021,52.5842514,53.88151169,55.62868881,57.21569824,58.38571167,59.25030899,60.4651413,62.07733154,63.09180069,63.8563385,64.99500275,66.46382141,67.47672272,69.01490784,70.67520905,72.22366333,73.8953476,75.45462036,78.53398895,80.61105347,81.24282837
Ecuador,ECU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,6.41508007,7.013050079,8.982040405,,20.05664063,24.22236061,,,30.38120079,32.17438889,32.92214966,30.87018013,29.12233925,29.59083939,30.33764076,,,27.23048019,23.97570992,18.95993996,19.43893051,,,,17.96821022,,18.38990974,,,,,,,,,,,38.18717957,,,,39.25246811,39.77344131,,44.53715134,,,47.33118057,47.26277924,56.90663147,,59.87977982,
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.178380013,7.940939903,8.994970322,9.988340378,11.2386198,12.85499001,14.79236984,15.48383999,15.61145973,16.01651001,16.90679932,17.87443924,18.45751953,18.99205017,17.75897026,17.67794037,17.78772926,17.36064911,14.79032993,13.64140987,11.43887043,,,,,,,,28.86318016,,28.19529915,29.31665039,26.39159966,27.67634964,28.79574966,28.72975922,29.17598915,28.99393082,29.6097393,30.50867081,25.87219048,26.45796013,28.52176094,29.16887093,32.81311035,31.93047905,33.16210175,36.71715164,,40.01293945,,37.81845093,39.38230896
Euro area,EMU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,20.02718925,20.13422012,21.29039955,22.56542969,23.22555923,24.25056076,25.50201988,26.00425911,26.52459908,26.23965073,26.58530045,26.73159981,27.06612015,27.22994041,27.68437958,28.42630959,28.94214058,29.29635048,30.21261024,31.58003044,32.90530014,34.75302887,36.69654083,39.56138992,42.84925842,44.53081131,46.38840866,48.40066147,49.8006897,50.75167847,52.04372025,53.80572891,55.44535065,57.46844101,59.37977982,60.78879166,61.75411987,62.00601959,62.20650864,62.98361969,64.57324219,66.18357086,67.05905151,67.94255829,69.95578766,71.47483063,72.24066925,73.64652252,74.79908752,76.03185272,76.93869019,79.95292664,81.75208282,81.80621338
Eritrea,ERI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.612619996,1.345010042,,1.407999992,1.829100013,1.864529967,2.457979918,2.289299965,,1.763790011,,,,,3.446949959,4.118519783,,,,3.886600018,3.305740118,3.009720087,,,,,,,
Spain,ESP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,8.580249786,9.624010086,14.13282967,15.45421028,16.8544693,19.72979927,20.69684982,22.9770298,21.32542038,22.59382057,22.76222992,23.16400909,23.62169075,25.2274704,26.33029938,28.52029991,29.85320091,31.8561306,33.86632919,35.79172134,37.39712906,39.42739868,41.01190186,43.46622086,44.77685165,46.65871811,49.51153183,52.09994888,54.71693039,58.40753937,61.00421906,63.74008179,65.5322113,67.47357178,68.13583374,68.9646225,69.22976685,69.40193939,71.4311676,76.38291168,80.72409058,82.89208984,85.21325684,88.0015564,88.57424927,89.80677795,91.88774109,92.17488861,91.02026367,90.95484924,94.59037781,94.5131073,
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,22.95622063,,,,,22.8080101,,22.42518044,22.87187958,24.24119949,23.36828041,23.63419914,23.20137978,24.07044029,25.39640045,40.37892914,44.7491684,48.00598907,50.23526001,54.40182877,58.71747971,61.74710083,64.22226715,65.77739716,67.98435211,68.79508209,68.82205963,67.83560944,67.84941864,68.7101593,71.02352905,72.93647003,75.45231628,76.20245361,74.58328247,73.03343201,72.13697815,72.06596375,72.7060318,72.0443573,73.15020752,71.42519379,
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.177029997,0.192430004,0.150020003,0.242300004,,,0.251520008,0.387800008,0.46619001,0.512430012,0.483920008,0.474519998,0.489160001,0.469619989,,0.74575001,0.795910001,0.743350029,0.763040006,0.791890025,0.780539989,,,0.610119998,0.669390023,0.694540024,0.809069991,0.843020022,0.933220029,1.166000009,1.461140037,1.657189965,2.351279974,2.659060001,2.854010105,,,3.424079895,4.962659836,6.833869934,7.175730228,7.599860191,,7.738729954,,,,,,,,,
European Union,EUU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,17.99435997,18.03244019,18.83600044,19.82896996,20.49365044,21.42528915,22.71376038,23.40431976,24.11297035,24.04656029,24.47797966,24.6529808,24.94804955,25.02716064,25.4034996,25.99262047,26.4395504,26.60972977,27.25568962,28.39554024,29.36898041,30.97076035,32.5444603,35.12107849,38.05701065,39.6536293,41.76277924,43.85863876,44.99494171,46.98033142,48.83900833,51.4018898,53.88142014,56.30519867,58.48337173,60.25740051,61.67123032,62.52651978,63.70471954,64.94355011,66.3764267,67.15796661,67.17671204,67.51966095,68.71903992,69.7702713,70.51470184,71.78659821,72.91278076,74.03601837,74.99787903,77.84140778,79.69431305,79.72544098
Fragile and conflict affected situations,FCS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,7.63888979,7.619190216,7.611499786,7.576300144,7.517049789,7.520899773,7.586299896,7.853720188,8.092240334,8.235850334,8.331430435,8.436090469,8.46310997,8.460550308,8.532329559,8.606730461,8.694319725,8.722769737,8.807510376,8.87471962,8.893019676,8.810050011,8.663849831,8.580180168,8.397450447,8.53221035,8.604169846,8.826290131,9.109669685,9.493439674,9.86616993,10.73260021,11.48266983,12.04481983,12.62557983,13.52237988,14.23036957,14.74065018,15.38698006,15.62841988,15.74370003,15.84335041,15.70483971,15.63720989,15.84584045,15.41464043,15.08409977,15.10461044,15.08742046,14.99090958,,,,
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,13.60628033,14.13539028,14.71317959,15.98451996,17.05335045,27.41202927,29.28450012,30.78074074,31.45915031,32.033741,32.62078857,33.18587875,33.62377167,31.61239052,32.06483841,34.10892105,36.04738998,38.23857117,41.55945969,45.25978088,50.02536011,54.50859833,61.56489182,65.07898712,67.25213623,68.90328979,71.28852844,76.72789001,80.09224701,82.58750153,85.9510498,86.7889328,88.28697968,90.13793182,91.94094086,93.43099213,95.08348083,95.86685181,92.01547241,93.18675995,93.28842926,91.55338287,91.23652649,89.99388123,89.65737915,89.32800293,90.69838715,92.38500214,94.58911896,96.47263336,100.8680725,104.9442215,
Fiji,FJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.71390003,1.058079958,1.294059992,1.593819976,2.069400072,2.708679914,,,,,2.298310041,2.393140078,2.663640022,,2.490679979,2.956170082,2.837270021,,,4.635039806,,10.73843956,,,,,,,,,,,,14.6147604,14.50306034,14.41265011,,,,,,,,,69.22556305,68.34977722,77.85626984,82.95452881,79.92614746,78.26115417,84.20236969,76.64936066,68.40775299,60.32419205
France,FRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,18.75418091,19.89901924,21.66691017,22.54640961,23.90047073,25.10367012,25.15517998,26.12398911,24.49123001,25.33867073,25.70019913,27.21202087,27.72311974,,29.29409981,29.83679962,30.31715012,31.36263084,34.87462997,37.18001175,39.33520889,42.43827057,45.40959167,49.6853714,51.34815979,53.61407089,54.30355835,54.02806091,53.00508118,50.60308075,50.44728851,50.25168991,52.31697845,53.45763016,53.88233185,53.87541962,52.94754028,52.47552109,52.77310181,54.8817215,55.62572861,57.90901184,59.8487587,61.51047897,62.78593063,64.72767639,65.80223083,67.54351807,67.73313141,68.87094116,69.93978882,71.42031097,
Faroe Islands,FRO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,8.189220428,23.57419968,17.83653069,27.71413994,20.21961021,,,,,,,,,,,,,,,,,13.38059044,13.37213993,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.373730004,0.65091002,0.736020029,1.328240037,1.944200039,1.955109954,2.342869997,2.352469921,2.265409946,2.869570017,,,4.678510189,4.887949944,,,5.623939991,5.391880035,5.160600185,5.083630085,,,,,,,,,6.65858984,,7.463479996,,7.672329903,,,,,,,,,,,,,,,,19.6197319,,14.73838329,,
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,15.06832981,15.75932026,16.09448051,16.54855919,18.10107994,18.55487061,18.66534042,18.51675034,18.53652954,18.35732079,18.62080956,18.91443062,21.12458038,21.2971096,21.37365913,22.00370979,22.97652054,23.79496956,24.8667202,26.75856018,29.37018967,33.5449295,38.54809952,43.92197037,50.36059189,52.67749023,55.76704025,56.91801834,60.02854919,57.36511993,57.48730087,61.1282196,61.45597076,59.45267105,59.2745018,59.1907196,58.84508896,57.43098831,59.10113144,59.84672928,59.34267044,59.14994049,56.76288986,56.48791122,56.39712906,58.01910019,59.55479813,61.0918808,65.52494049,69.53038025,77.07688141,80.15110016,
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,28.97966003,,,,,,,,,,36.85424042,,,,45.87982178,43.46775818,47.17435837,,39.61373901,42.51387024,44.22190857,46.90723038,48.03046036,46.91704178,51.81703949,42.80707932,41.54565048,38.05794144,28.25567055,31.59736061,34.36328888,32.4973793,39.47066879,45.77365112,51.18238068,57.38505936,62.74975967,66.04177856,69.01641083,71.31075287,76.82131195,78.93771362,80.27980042
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.735979974,0.761720002,0.813279986,0.917219996,0.942409992,1.018300056,,,,,,1.323690057,,,,,,,,,1.01888001,1.162320018,1.358270049,1.358060002,,,,,,,,,,,5.068970203,4.574639797,5.71916008,7.700930119,8.115139961,,11.15606022,11.43146038,11.76357841,15.21245003,15.72661972,14.21440029,16.36607933,16.01543999,17.43388939,18.64871979,19.18631935,20.38973045,21.99014091
Gibraltar,GIB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.556890011,,,,2.496680021,3.115770102,3.526959896,4.808979988,4.97758007,,4.204130173,2.953639984,2.880609989,2.615869999,2.204139948,1.766980052,1.31656003,1.121330023,1.149320006,1.059209943,0.920549989,0.862039983,1.192649961,1.113000035,1.236060023,1.147429943,1.182559967,1.244339943,,,,,,2.318249941,3.108720064,5.422200203,8.347220421,9.405810356,9.424920082,10.61748981,10.67625046,10.05373955,10.4762001,10.8913002,8.703927994,8.637948036,8.52771759,7.599748135,6.843963146,5.771441936,6.718569756,,
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.396700025,,,,0.91861999,,,,,1.019649982,,,,,,1.871479988,2.940320015,2.662290096,,,,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515799999,,,,,,,,,,,,,,,,2.169059992,2.524650097,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,4.193490028,,,,,,,,,1.39744997,,,,,,,,,1.860679984,,,,,,,,,,,,,,,,,,6.16062212,5.373222351,,,,
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,16.03185081,15.86351967,16.85396004,17.4801693,19.64203072,20.44462013,21.29965973,20.39336014,21.01679993,20.46113014,20.77371979,20.81689072,22.10796928,22.80855942,24.62080956,25.52635002,26.68757057,24.78911972,23.94371033,24.47653008,35.60414124,34.25194931,37.66996002,39.62865067,37.26078033,41.20948029,45.13092041,46.21009064,47.50909042,52.67263031,59.9249115,66.89083862,72.91166687,80.4148407,90.34747314,95.07753754,90.54042816,,,101.6940536,105.8126907,110.1229782,112.7058334,119.1042099,,131.4032135,135.3339233,140.9503174,143.9627228,143.6933441,150.605484,166.6656494,
Grenada,GRD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,1.319650054,5.323390007,,7.953279972,4.390490055,4.4822402,,,,,,,,,,,,,,,,,,,,,,,,,54.37768936,,,,,,92.88012695,93.22190094,95.37757874,96.89232635,,,,,
Greenland,GRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.174809933,3.354860067,3.683269978,4.034780025,3.590420008,3.963350058,4.363540173,4.812870026,5.519569874,,,5.44219017,,6.464300156,6.583570004,6.817240238,7.139979839,,,,,,,8.134110451,8.458919525,8.488100052,,,,,,,9.336070061,,,,,17.23792076,,15.10585022,15.78388023,16.4862709,16.93428993,19.65718079,18.34909058,22.06971931,16.12379265,17.10445404,17.51636696,22.65051079,18.69449806,,,27.27762985
Guam,GUM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.570549965,1.682809949,1.834830046,,,3.486809969,,,2.944400072,2.763200045,2.70765996,2.990410089,2.226710081,2.303550005,2.531320095,2.603849888,,4.300680161,,5.649819851,,,,9.583350182,8.965920448,10.04012966,11.89859962,,,,,,7.250760078,10.43120956,10.9353199,10.98328018,11.06151009,10.52206993,9.955140114,10.80504036,11.1490097,11.63496017,,,,,,,,,,,
High income,HIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,27.77223969,27.71805,28.76211929,29.52210999,30.01535034,31.42497063,32.99832153,33.06866074,33.69942093,33.59978104,34.15790939,35.00125122,35.81253815,36.5824585,37.27259064,37.95711136,38.47888184,39.14807892,39.86394882,40.6384201,41.52088165,42.6117897,44.32833099,46.50082016,48.31560898,49.65584183,51.14466095,52.29956055,52.01797104,54.11524963,54.72832108,58.04986954,61.40494156,63.81272125,65.41664124,66.70128632,68.11582184,69.30525208,70.28090668,71.63600922,72.8164978,72.98708344,73.64881897,74.52069855,75.45876312,76.10114288,76.73760986,77.00009155,77.39974976,78.27729797,78.70597839,79.9331131,79.26889038,79.31417847
"Hong Kong SAR, China",HKG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.105840206,7.16395998,7.292769909,7.822679996,8.349060059,9.202230453,8.671449661,,9.399060249,9.674559593,,10.53299999,11.76255035,12.40246964,,,,,,,,17.42008018,18.44009018,20.41918945,,,,,,,,,32.21685028,32.2964592,32.98548889,33.7220993,42.61429977,55.80186081,56.58055115,59.03255081,60.22084045,60.95278931,68.08590698,69.68817902,68.7008667,70.33164215,72.92285156,78.24632263,83.8542099,89.94789886,97.3813324,97.34902191,100.4610825
Honduras,HND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,3.404390097,3.782469988,4.783689976,6.066309929,6.818250179,,7.183690071,8.326470375,8.829549789,8.928750038,9.042140007,9.027839661,,8.754249573,9.762860298,9.647239685,9.10997963,8.987409592,9.179650307,8.859390259,9.652910233,9.501600266,10.07651043,10.75895023,12.3728199,12.11112976,12.55945969,,,15.54209995,15.63479042,,,,17.42118073,,19.17456055,,18.85408974,19.38742065,19.65847969,20.26543045,20.9513092,24.45844078,26.21419907,25.12657928,22.77733803,22.45627594,22.17406082,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.434270024,1.444939971,1.513180017,1.561929941,1.628239989,1.718840003,1.794559956,1.84939003,1.970460057,2.024430037,2.101589918,2.144880056,2.173089981,2.189529896,2.209369898,2.247390032,2.306279898,2.295979977,2.341550112,2.359970093,2.384749889,2.430710077,2.463570118,2.517950058,2.556570053,2.591959953,2.651580095,2.753560066,2.83739996,2.93730998,3.215399981,3.508110046,3.805850029,4.042439938,4.373589993,4.702499866,5.076340199,5.403039932,5.938300133,6.523019791,7.152830124,7.426239967,7.83987999,8.248459816,8.538370132,8.624850273,8.521309853,8.678720474,8.830949783,8.911740303,9.070890427,9.224240303,,
Croatia,HRV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,17.48498917,,,,,15.84595966,,,,20.65662003,22.02412987,21.97533035,24.81030083,25.58065033,24.80846977,26.74254036,26.65962029,28.05240059,29.91492081,,36.37405014,39.1618309,42.38098145,44.07622147,47.2947197,48.59751129,50.53059006,52.35145187,51.95830154,57.0685997,59.33885956,62.02566147,66.71111298,68.63925171,68.44139862,69.58895111,71.37758636,72.8625412,74.05011749,74.73803711,78.00679016,80.76267242,
Haiti,HTI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0.62282002,0.595160007,0.759959996,0.785880029,0.789040029,0.844760001,,0.925419986,1.079779983,,1.046270013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.61534977,10.19773006,10.4640398,10.83603954,11.18391991,11.54975033,12.04681015,12.37489986,12.99600029,13.61032963,14.20160961,15.12384033,15.3572197,15.63683987,15.97579956,15.93686008,15.37868977,14.97894001,14.54973984,14.41720963,14.33990002,14.83683014,16.16667938,18.99505997,21.27223015,23.39045906,25.21515083,29.44556999,33.05976105,37.82468033,42.34788895,47.35742188,54.63463974,61.50714111,64.97740173,66.39866638,66.26529694,63.97383881,61.97716904,60.74876022,59.99848938,60.67580032,57.2066803,52.81649017,50.06565094,49.47705078,49.91027069,50.8998909,52.36103821,54.60203934,56.52500916,58.07025146,
